symbol,day,ts_us,trade_count,trade_volume,buy_volume,sell_volume,buy_sell_imbalance,volume_delta,aggr_buy_intensity,trade_size_mean,trade_size_std,ret_60s,ret_300s,ret_900s,realized_vol_300s,momentum_900_300s,acceleration_300s,volume_intensity_60s,trade_size_z_60s,label_gross_60s,label_valid_60s,label_gross_300s,label_valid_300s,label_gross_900s,label_valid_900s,label_gross_1800s,label_valid_1800s,vol_regime,direction_regime
BTCUSDT,2026-08-04,1785847500000000,786.0,108.46099999593571,81.78900000476278,26.67200000269804,0.5081734448167853,55.11700000206474,0.7540867224083927,0.13799109414241184,1.2200948072823594,8697.567004904151,42227.485100865364,143276.6058460176,1176184.9734969358,101049.12074515224,563.9212314039469,2.4218694177291944,0.08363677537596435,6705.698417007923,True,30296.46329855919,True,77357.54927611351,True,191054.61961098015,True,mid,trend_up
BTCUSDT,2026-08-04,1785847560000000,606.0,54.60899999621324,17.960000002174638,36.64900000416674,-0.34223296525887437,-18.6890000019921,0.3288835173705628,0.09011386137988985,0.3632923853863671,6705.698417007923,37778.54287531972,142414.7622652501,716484.0554589425,104636.21938993037,-4448.942225545645,1.2193863879971465,-0.921734716958556,5543.57066129148,True,29831.414590105414,True,80244.59506122768,True,187502.55316649377,True,mid,trend_up
BTCUSDT,2026-08-04,1785847620000000,501.0,70.60699999937788,38.969000001088716,31.63800000306219,0.10382823229418536,7.3309999980265275,0.5519141161470927,0.14093213572730115,0.5893941630143936,5543.57066129148,35188.348845899105,141917.55134305358,873465.2369025897,106729.20249715447,-2590.1940294206142,1.5657737171696438,0.14292426062731753,7114.878569871187,True,29245.20928005874,True,82501.15301823616,True,184006.09089307487,True,mid,trend_up
BTCUSDT,2026-08-04,1785847680000000,643.0,89.84399999631569,22.48600000422448,67.35800000256859,-0.49944347975325404,-44.87199999834411,0.250278260123373,0.13972628304248164,0.7094010964133038,7114.878569871187,34147.762225314975,146620.60335725546,780611.2274374731,112472.84113194048,-1040.5866205841303,1.9747019067158207,0.09937819610832761,6827.214065164328,True,33882.35653626919,True,80575.43077737093,True,180609.14481052756,True,mid,trend_up
BTCUSDT,2026-08-04,1785847740000000,617.0,60.84899999550544,29.879000003216788,30.970000004861504,-0.017929629106474634,-1.0910000016447157,0.49103518544676267,0.09862074553566522,0.5860958783640065,6827.214065164328,34888.92871823907,150283.6276010275,734606.9708750984,115394.69888278842,741.1664929240942,1.3203072449773645,-0.769846024768093,4105.101585224271,True,30983.403830736876,True,86904.73065015674,True,180077.8141860515,True,mid,trend_up
BTCUSDT,2026-08-04,1785847800000000,371.0,28.734000000171363,12.390000000945292,16.344000003067777,-0.13760701613316134,-3.954000002122484,0.43119649193341936,0.07745013477135139,0.3162321069022695,4105.101585224271,30296.46329855919,147728.09006112814,808015.2128735889,117431.62676256895,-4592.46541967988,0.6234729967658973,-1.221383174002705,6240.649708554149,True,29633.591394871473,True,89095.71779799461,True,182511.62093253434,True,mid,trend_up
BTCUSDT,2026-08-04,1785847860000000,564.0,44.95499999448657,34.33700000436511,10.6180000025779,0.5276165053525517,23.719000001787208,0.7638082526762758,0.07970744679873505,0.39830275071871407,6240.649708554149,29831.414590105414,140978.60068581998,779644.1112555733,111147.18609571457,-465.04870845377445,0.9880762678549789,-1.1411212790244183,4957.365351244807,True,26756.799604579806,True,91884.412426278,True,201853.99241162837,True,mid,trend_up
BTCUSDT,2026-08-04,1785847920000000,448.0,27.477999997558072,23.571000003954396,3.907000000588596,0.7156270470963939,19.6640000033658,0.857813523548197,0.061334821423120696,0.2902729016656046,4957.365351244807,29245.20928005874,137548.43415814638,829997.3205012059,108303.22487808764,-586.2053100466728,0.6088565382578165,-1.502697542592756,11752.025826081634,True,25506.2806763798,True,104444.24802830815,True,207010.99515073,True,mid,trend_up
BTCUSDT,2026-08-04,1785847980000000,1062.0,96.54299999191426,66.2770000071032,30.266000005765818,0.373004775038451,36.01100000133738,0.6865023875192255,0.09090677965340326,0.3775924873179056,11752.025826081634,33882.35653626919,142539.53204266727,1932197.903474273,108657.17550639808,4637.147256210446,2.149292607708595,-0.8192728201925661,3928.2613596320152,True,17206.551103159785,True,100870.05970260501,True,200747.3944339007,True,mid,trend_up
BTCUSDT,2026-08-04,1785848040000000,355.0,26.58999999728985,11.092000001575798,15.498000002233312,-0.1657013915015547,-4.406000000657514,0.41714930424922264,0.07490140844307,0.3127679666944076,3928.2613596320152,30983.403830736876,107535.89641843736,2099919.4663762567,76552.49258770049,-2898.9527055323124,0.5891802661061206,-1.1374903898799587,2755.2891493588686,True,16199.439321532845,True,106270.67089547217,True,201876.04651281238,True,mid,trend_up
BTCUSDT,2026-08-04,1785848100000000,249.0,13.115999997360632,2.1680000009946525,10.948000000906177,-0.6694114058126782,-8.779999999911524,0.1652942970936609,0.05267469878458085,0.2213045690487436,2755.2891493588686,29633.591394871473,102157.53979429603,2270892.671305241,72523.94839942455,-1349.8124358654022,0.29199550293023996,-1.5764421576751304,3363.8579182624817,True,17427.494582682848,True,112301.73541264236,True,204299.30252219737,True,mid,trend_up
BTCUSDT,2026-08-04,1785848160000000,304.0,36.793999997898936,11.242000000900589,25.552000001538545,-0.38892210685680606,-14.310000000637956,0.30553894657159697,0.12103289472993072,0.48240385306675565,3363.8579182624817,26756.799604579806,94366.75707000494,2379790.3038349496,67609.95746542513,-2876.791790291667,0.8191279762399916,-0.05436468884052848,3706.8464230448008,True,23656.38086654246,True,113718.32638901472,True,222379.32582645118,True,mid,trend_up
BTCUSDT,2026-08-04,1785848220000000,335.0,43.13099999516271,28.980000000912696,14.151000002049841,0.34381303465823415,14.828999998862855,0.6719065173291171,0.1287492537169036,0.6030732642995972,3706.8464230448008,25506.2806763798,89939.83880233765,2428715.0497843497,64433.55812595785,-1250.5189282000065,0.960205705855905,0.13003951446706677,3452.296252861619,True,27749.66306179762,True,114327.17588691413,True,224636.35466988385,True,mid,trend_up
BTCUSDT,2026-08-04,1785848280000000,312.0,23.272999996319413,4.5510000007925555,18.722000002046116,-0.6089030206473203,-14.17100000125356,0.19554848967633987,0.07459294870615196,0.22206743647221838,3452.296252861619,17206.551103159785,85236.66986474395,287245.5599229252,68030.11876158416,-8299.729573220015,0.5196722043131609,-1.0542132573518375,2921.1495780050755,True,29486.523137941957,True,113099.103887856,True,228066.20235170424,True,mid,trend_up
BTCUSDT,2026-08-04,1785848340000000,264.0,34.458999999798834,20.59100000082981,13.868000001297332,0.19510142485613244,6.722999999532476,0.5975507124280662,0.13052651515075317,0.618843173855737,2921.1495780050755,16199.439321532845,82071.77187050879,254341.35494094767,65872.33254897594,-1007.1117816269398,0.7694489103748848,0.23974487974452283,3983.344410508871,True,39721.887497887015,True,112999.71847777069,True,242373.05940435827,True,mid,trend_up
