symbol,day,ts_us,trade_count,trade_volume,buy_volume,sell_volume,buy_sell_imbalance,volume_delta,aggr_buy_intensity,trade_size_mean,trade_size_std,ret_60s,ret_300s,ret_900s,realized_vol_300s,momentum_900_300s,acceleration_300s,volume_intensity_60s,trade_size_z_60s,label_gross_60s,label_valid_60s,label_gross_300s,label_valid_300s,label_gross_900s,label_valid_900s,label_gross_1800s,label_valid_1800s,vol_regime,direction_regime
BTCUSDT,2026-07-25,1784937600000000,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,False,,False,,False,,False,low,trend_up
BTCUSDT,2026-07-25,1784937660000000,347.0,6.540399999999991,1.1906599999999987,5.349739999999998,-0.6359060607913891,-4.159079999999999,0.18204696960430544,0.018848414985590752,0.07453165671112338,,,,,,,,,3376.021758745861,True,13426.824538355862,True,33594.430158194686,True,61931.16295007944,True,low,trend_up
BTCUSDT,2026-07-25,1784937720000000,305.0,5.026090000000011,1.8538800000000053,3.1722100000000024,-0.2622973325189153,-1.3183299999999971,0.3688513337405423,0.01647898360655741,0.056472269842238236,3376.021758745861,,,,,,,,2568.0025013508057,True,12497.092008801943,True,31203.539247639586,True,59374.245440866085,True,low,trend_up
BTCUSDT,2026-07-25,1784937780000000,232.0,6.125260000000008,0.22418999999999967,5.901069999999997,-0.9267982093821323,-5.676879999999997,0.03660089530893379,0.026401982758620723,0.09746269643775218,2568.0025013508057,,,,,,,,3841.005886262834,True,12308.942648722792,True,29355.01433007716,True,59119.676842387744,True,low,trend_up
BTCUSDT,2026-07-25,1784937840000000,347.0,36.31214000000003,29.923960000000008,6.388179999999998,0.6481518302143582,23.53578000000001,0.8240759151071791,0.10464593659942371,0.7308748016070828,3841.005886262834,,,381437.72176505515,,,,,2213.861559977111,True,10792.423244681482,True,26886.55029918804,True,56573.76158538759,True,low,trend_up
BTCUSDT,2026-07-25,1784937900000000,200.0,3.8238600000000247,0.42641999999999314,3.3974400000000067,-0.7769688220803098,-2.9710200000000135,0.11151558895984506,0.019119300000000124,0.07367850062795774,2213.861559977111,,,466256.1978075521,,,,,1427.9328320192508,True,9707.585622141207,True,27705.53331579511,True,55566.44201432892,True,low,trend_up
BTCUSDT,2026-07-25,1784937960000000,129.0,3.8118499999999855,0.5843900000000062,3.227460000000004,-0.6933824783241709,-2.643069999999998,0.15330876083791456,0.029549224806201438,0.10149995638554199,1427.9328320192508,13426.824538355862,,617915.3425934752,,,,,2446.2892291919416,True,9718.60136424085,True,29454.378720147462,True,55821.01826687245,True,low,trend_up
BTCUSDT,2026-07-25,1784938020000000,221.0,3.1695899999999924,0.3657299999999921,2.803860000000011,-0.7692256727210827,-2.438130000000019,0.11538716363945865,0.014342036199094988,0.058911690450557885,2446.2892291919416,12497.092008801943,,565215.7934666421,,-929.7325295539194,,,2379.8531412716547,True,8268.507180439534,True,28336.372261699522,True,54227.045448855926,True,low,trend_up
BTCUSDT,2026-07-25,1784938080000000,215.0,3.6183000000000334,0.2408100000000175,3.3774900000000017,-0.8668932924301378,-3.136679999999984,0.06655335378493112,0.016829302325581552,0.06943170960768094,2379.8531412716547,12308.942648722792,,565449.502010012,,-188.14936007915094,,,2324.486482221524,True,7748.227036016295,True,28269.955882307208,True,52776.992027336084,True,low,trend_up
BTCUSDT,2026-07-25,1784938140000000,210.0,6.9010299999999205,0.5409300000000172,6.360100000000024,-0.8432320972376547,-5.819170000000007,0.07838395138117267,0.03286204761904724,0.12321697049626143,2324.486482221524,10792.423244681482,,270612.18057935266,,-1516.5194040413098,,,1129.0239374368357,True,6851.634860043367,True,27860.432454755362,True,51548.340932314444,True,low,trend_up
BTCUSDT,2026-07-25,1784938200000000,102.0,3.08748999999996,0.28114000000002193,2.806350000000002,-0.8178844303949034,-2.52520999999998,0.09105778480254827,0.030269509803921176,0.09435689701663759,1129.0239374368357,9707.585622141207,,399537.50051669264,,-1084.8376225402753,,,1438.9485741188946,True,9209.296459744004,True,28491.403465221378,True,51659.04995657313,True,low,trend_up
BTCUSDT,2026-07-25,1784938260000000,130.0,12.91746000000009,6.571060000000031,6.34640000000001,0.017391964054854492,0.2246600000000214,0.5086959820274273,0.09936507692307762,0.5851527741509105,1438.9485741188946,9718.60136424085,,398058.0058761391,,11.01574209964383,,,996.1950453906247,True,10449.004255597974,True,28912.07219537037,True,51980.07735955591,True,low,trend_up
BTCUSDT,2026-07-25,1784938320000000,90.0,3.9022500000000377,1.2170699999999997,2.6851800000000026,-0.3762214107245825,-1.468110000000003,0.31188929463770876,0.043358333333333755,0.11420210787572205,996.1950453906247,8268.507180439534,,426713.1003713724,,-1450.0941838013168,,,1859.5729968484156,True,10437.940058398111,True,29698.010642987785,True,54658.7308810229,True,low,trend_up
BTCUSDT,2026-07-25,1784938380000000,168.0,7.150190000000066,2.042860000000026,5.107330000000026,-0.42858581380354616,-3.06447,0.2857070930982269,0.04256065476190515,0.1529002707263537,1859.5729968484156,7748.227036016295,,354090.61863160407,,-520.2801444232391,,,1427.894306248596,True,9297.844645338075,True,29321.708807414776,True,57304.11500570698,True,low,trend_up
BTCUSDT,2026-07-25,1784938440000000,129.0,4.165190000000123,1.8755500000000112,2.2896399999999915,-0.09941683332572585,-0.4140899999999803,0.4502915833371371,0.03228829457364437,0.07947646827564209,1427.894306248596,6851.634860043367,,216499.7220464398,,-896.5921759729281,,,3486.685537137473,True,9242.49219446319,True,29399.224773131526,True,61200.14324168042,True,low,trend_up
BTCUSDT,2026-07-25,1784938500000000,315.0,31.875769999999903,16.14094000000005,15.734830000000073,0.012740398114303601,0.4061099999999769,0.5063701990571517,0.10119292063492033,0.3788357315803477,3486.685537137473,9209.296459744004,,628455.1739188241,,2357.6615997006375,,,2678.656369972865,True,8788.651233909899,True,29388.24963608272,True,64431.850451127495,True,low,trend_up
BTCUSDT,2026-07-25,1784938560000000,242.0,7.7927499999997565,6.847309999999986,0.9454399999999907,0.7573539507875927,5.901869999999995,0.8786769753937963,0.03220144628099073,0.0596829211304373,2678.656369972865,10449.004255597974,33594.430158194686,647460.0165039717,23145.42590259671,1239.7077958539703,,,985.1308481907618,True,9286.773100308637,True,28336.73279188475,True,69058.08013459403,True,low,trend_up
BTCUSDT,2026-07-25,1784938620000000,89.0,0.4552200000000539,0.3363400000000638,0.1188799999999759,0.47770308861664457,0.21746000000008792,0.7388515443083223,0.005114831460674763,0.011515458297527554,985.1308481907618,10437.940058398111,31203.539247639586,649430.823004985,20765.599189241475,-11.064197199862974,,,719.477583788379,True,9629.925022861877,True,28170.7061932265,True,75222.88335772872,True,low,trend_up
BTCUSDT,2026-07-25,1784938680000000,65.0,0.4002099999999871,0.23901999999996804,0.1611899999999764,0.19447290172659962,0.07782999999999163,0.5972364508632998,0.0061570769230767245,0.013403181492976415,719.477583788379,9297.844645338075,29355.01433007716,765399.1818355393,20057.169684739085,-1140.0954130600367,,,1372.5418553737109,True,11223.884200952838,True,29764.662512310584,True,75422.0663251133,True,low,trend_up
BTCUSDT,2026-07-25,1784938740000000,124.0,0.5962399999999093,0.4573999999998932,0.1388399999999308,0.5342814973836986,0.31855999999996243,0.7671407486918493,0.004808387096773462,0.011091712821418182,1372.5418553737109,9242.49219446319,26886.55029918804,768843.7505728399,17644.05810472485,-55.35245087488511,,,3032.8445765841825,True,11766.305400248806,True,29687.21128619955,True,75278.09460545387,True,low,trend_up
BTCUSDT,2026-07-25,1784938800000000,274.0,23.47935999999973,8.485089999999857,14.994269999999858,-0.2772298733866715,-6.509180000000001,0.36138506330666426,0.08569109489050997,0.3964441316915211,3032.8445765841825,8788.651233909899,27705.53331579511,672338.0293084105,18916.88208188521,-453.84096055329064,,,3176.7782363716033,True,10493.455771567475,True,27860.908698533807,True,73927.61328406207,True,low,trend_up
BTCUSDT,2026-07-25,1784938860000000,287.0,2.924599999999913,2.715319999999849,0.209280000000021,0.8568829925459684,2.506039999999828,0.9284414962729842,0.01019024390243872,0.03194333168987359,3176.7782363716033,9286.773100308637,29454.378720147462,754605.3582411326,20167.605619838825,498.12186639873835,,,1328.282770744001,True,9176.294839463757,True,26366.63954672499,True,72366.78487367579,True,low,trend_up
