symbol,day,ts_us,trade_count,trade_volume,buy_volume,sell_volume,buy_sell_imbalance,volume_delta,aggr_buy_intensity,trade_size_mean,trade_size_std,ret_60s,ret_300s,ret_900s,realized_vol_300s,momentum_900_300s,acceleration_300s,volume_intensity_60s,trade_size_z_60s,label_gross_60s,label_valid_60s,label_gross_300s,label_valid_300s,label_gross_900s,label_valid_900s,label_gross_1800s,label_valid_1800s,vol_regime,direction_regime
ETHUSDT,2026-07-25,1784937600000000,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,False,,False,,False,,False,low,trend_up
ETHUSDT,2026-07-25,1784937660000000,293.0,866.6159999999992,598.6669999999998,267.949,0.38162000240014016,330.7179999999998,0.6908100012000701,2.9577337883959016,11.892119698152635,,,,,,,,,3011.5002607848155,True,10623.838191221981,True,23062.22692538431,True,39138.07206246966,True,low,trend_up
ETHUSDT,2026-07-25,1784937720000000,400.0,1693.6069999999968,1401.6299999999997,291.9769999999999,0.6552009999958669,1109.6529999999998,0.8276004999979334,4.234017499999992,16.838150127061077,3011.5002607848155,,,,,,,,1806.9978266969865,True,9020.326867185075,True,21217.749779579048,True,37150.603605473414,True,low,trend_up
ETHUSDT,2026-07-25,1784937780000000,240.0,1485.3869999999988,1051.2829999999988,434.1039999999997,0.4155004722674964,617.1789999999991,0.7077502361337482,6.189112499999995,18.819978484547683,1806.9978266969865,,,,,,,,3079.636514092801,True,8237.31906491586,True,20186.253274012975,True,36804.437103476135,True,low,trend_up
ETHUSDT,2026-07-25,1784937840000000,409.0,2102.0190000000016,1724.984000000005,377.0349999999993,0.6412639467102832,1347.9490000000055,0.8206319733551416,5.139410757946214,14.474075425532412,3079.636514092801,,,423919.2753026426,,,,,1648.9703003476516,True,6942.141330827362,True,18235.99313260305,True,35825.73661571341,True,low,trend_up
ETHUSDT,2026-07-25,1784937900000000,219.0,482.26700000000255,330.94800000000396,151.31899999999973,0.37246794825273727,179.62900000000423,0.6862339741263687,2.2021324200913357,8.721747303360205,1648.9703003476516,,,479809.790916844,,,,,1076.7332892997256,True,6535.476735962597,True,17648.627380179336,True,35705.3700720589,True,low,trend_up
ETHUSDT,2026-07-25,1784937960000000,143.0,183.79400000000624,149.02399999999943,34.770000000000664,0.6216416205099117,114.25399999999877,0.8108208102549559,1.2852727272727709,6.515876428874589,1076.7332892997256,10623.838191221981,,573235.9096885355,,,,,1407.98893674791,True,6550.465894530977,True,17972.396786349113,True,36157.167598752334,True,low,trend_up
ETHUSDT,2026-07-25,1784938020000000,187.0,661.523000000002,101.73599999999897,559.7870000000005,-0.6924188576965606,-458.0510000000015,0.15379057115171968,3.5375561497326307,13.337400972848531,1407.98893674791,9020.326867185075,,495819.73439462826,,-1603.5113240369064,,,1023.9900244277724,True,6091.143658262958,True,17490.576846747965,True,35660.25395272144,True,low,trend_up
ETHUSDT,2026-07-25,1784938080000000,136.0,614.6950000000043,386.19300000000294,228.5019999999986,0.25653535493212726,157.69100000000435,0.6282676774660636,4.51981617647062,18.337456638218754,1023.9900244277724,8237.31906491586,,544930.1000123391,,-783.0078022692142,,,1784.4587800043028,True,6158.883118001877,True,17317.46767485371,True,35645.22189512811,True,low,trend_up
ETHUSDT,2026-07-25,1784938140000000,237.0,568.4080000000222,302.14100000000417,266.2669999999971,0.06311311593082257,35.87400000000707,0.5315565579654112,2.3983459915612753,8.873157670232231,1784.4587800043028,6942.141330827362,,218792.4515123462,,-1295.1777340884983,,,1242.305705482886,True,5812.55470854884,True,16286.003070878603,True,35125.75014362384,True,low,trend_up
ETHUSDT,2026-07-25,1784938200000000,165.0,431.5719999999892,150.75200000000223,280.8200000000006,-0.30138192468463554,-130.0679999999984,0.34930903765768223,2.6155878787878133,14.162518997893926,1242.305705482886,6535.476735962597,,198736.6800444415,,-406.6645948647656,,,1091.7224478681055,True,5895.420656144193,True,16218.376662775903,True,35043.035194417054,True,low,trend_up
ETHUSDT,2026-07-25,1784938260000000,145.0,293.2910000000047,137.72800000000188,155.563000000001,-0.06080991233961816,-17.834999999999127,0.4695950438301909,2.0226965517241706,8.031577579851158,1091.7224478681055,6550.465894530977,,196948.55483416046,,14.989158568379935,,,948.666700479891,True,5887.922839631356,True,15939.884148091664,True,35186.155638974975,True,low,trend_up
ETHUSDT,2026-07-25,1784938320000000,126.0,431.1530000000075,27.988000000001193,403.1649999999995,-0.8701713776779884,-375.1769999999983,0.06491431116100584,3.421849206349266,19.66828868043863,948.666700479891,6091.143658262958,,216986.48993910413,,-459.32223626801897,,,1091.7294841666917,True,6106.2792541310155,True,15962.580447923217,True,35585.225452150764,True,low,trend_up
ETHUSDT,2026-07-25,1784938380000000,145.0,318.320000000007,292.60100000000784,25.71900000000005,0.8384078914300113,266.8820000000078,0.9192039457150056,2.1953103448276345,8.655752865000224,1091.7294841666917,6158.883118001877,,211426.42484785922,,67.73945973891932,,,1438.1303705512655,True,5790.05109109524,True,16015.427592479766,True,37971.86996446231,True,low,trend_up
ETHUSDT,2026-07-25,1784938440000000,191.0,665.4030000000057,467.18200000000616,198.2210000000009,0.40420767564919663,268.96100000000524,0.7021038378245983,3.483785340314166,11.172571670271722,1438.1303705512655,5812.55470854884,,120520.93700027294,,-346.32840945303724,,,1325.1716530782396,True,5481.297093226847,True,15405.597669798422,True,43534.94064566895,True,low,trend_up
